16,1
41,43
54,55
63,49
61,45
55,39
13,26
68,65
69,53
39,3
31,9
58,51
3,11
22,1
53,49
35,9
28,5
10,17
51,5
1,11
19,29
3,47
67,63
5,8
51,55
26,1
59,57
15,13
45,9
14,3
28,3
67,45
24,1
21,6
35,7
49,9
42,13
56,51
42,3
55,9
7,23
33,6
29,13
3,25
1,24
67,36
45,5
63,51
60,15
48,51
25,1
67,57
49,52
65,41
7,5
15,33
63,65
56,49
27,2
1,21
53,47
35,53
51,61
28,9
2,29
19,18
11,30
9,31
6,31
51,59
1,10
39,1
15,24
69,68
1,19
58,61
39,70
4,29
5,2
47,55
41,13
65,63
53,40
66,53
59,47
69,52
19,15
51,63
0,29
9,13
54,65
7,24
44,67
47,44
55,44
29,1
18,11
22,5
65,47
55,65
69,62
11,9
53,2
67,47
5,15
5,29
9,29
3,16
63,55
1,37
13,9
55,58
52,43
69,38
16,37
59,44
63,48
45,51
9,14
5,33
17,4
52,37
57,66
69,67
65,40
55,11
11,19
47,49
3,33
45,50
39,51
11,6
56,53
6,37
49,15
37,54
17,25
43,60
50,1
66,45
25,30
31,17
55,43
61,42
3,23
4,39
41,14
59,37
70,35
7,26
45,11
41,47
11,4
15,23
9,32
38,49
38,7
57,9
13,30
8,3
53,13
8,33
40,51
22,19
13,3
62,61
44,41
5,13
69,59
69,51
8,21
11,23
9,35
29,3
3,15
7,17
4,23
9,15
53,51
69,37
9,19
3,21
23,5
21,10
43,59
3,27
24,3
37,50
41,11
46,47
56,67
52,9
40,59
8,5
5,38
55,45
50,63
44,51
12,31
65,68
8,23
4,21
1,31
3,5
12,25
53,50
47,64
0,35
57,59
1,9
51,54
59,65
15,16
41,49
39,65
34,11
51,8
31,3
5,14
51,7
39,53
3,19
9,9
55,47
0,17
49,49
20,23
37,51
50,17
2,37
43,1
1,6
17,15
64,59
45,55
65,48
15,19
55,62
61,51
10,1
42,9
53,46
65,53
50,67
29,0
67,55
7,10
41,6
59,46
43,3
65,57
13,23
43,7
1,33
39,14
13,11
56,59
63,44
50,3
57,11
67,39
57,53
59,55
43,11
45,53
65,50
43,5
63,45
41,63
3,7
19,27
50,41
4,31
27,49
16,11
43,8
1,35
43,51
46,61
61,36
68,59
66,43
37,55
63,41
55,67
55,2
69,32
41,1
46,57
62,45
21,21
70,63
17,20
51,67
62,55
42,51
40,55
69,42
60,57
55,70
45,41
3,29
11,15
18,1
35,1
43,12
53,57
69,54
19,13
39,61
7,22
51,69
35,50
39,66
69,56
56,63
60,67
46,53
31,1
35,11
9,7
55,48
9,11
55,69
11,22
44,59
55,7
61,48
30,3
55,41
63,43
41,69
53,3
23,7
67,33
25,13
5,39
45,57
9,21
22,9
35,55
17,11
43,2
41,52
47,4
41,66
41,53
57,3
3,17
62,57
63,63
63,59
49,45
49,39
22,29
67,35
63,61
5,11
11,12
9,1
1,15
67,64
9,5
44,15
53,59
53,48
67,41
19,28
51,52
61,66
69,40
2,25
19,19
18,21
41,5
39,68
7,0
23,19
18,13
8,43
33,66
35,39
2,59
67,15
49,21
16,35
7,47
23,62
33,14
11,45
53,22
43,41
1,56
47,31
15,55
27,43
1,59
25,21
26,33
39,21
65,28
3,65
47,19
15,25
61,2
49,23
8,53
61,61
30,19
2,53
19,68
53,15
28,45
43,46
44,31
37,14
40,45
23,29
11,60
63,11
8,67
36,65
30,29
9,43
36,67
32,59
36,31
61,28
20,37
31,22
25,37
46,25
63,39
21,61
60,49
39,31
15,34
25,50
35,62
25,17
66,31
63,10
36,21
63,8
28,29
5,51
27,11
65,14
45,25
3,41
64,3
11,53
11,59
59,21
24,19
55,21
21,11
12,43
65,55
1,44
35,34
20,67
36,43
11,41
69,17
35,57
17,28
35,61
41,31
57,23
11,52
35,63
45,23
22,49
17,30
39,34
51,21
29,29
24,55
15,53
35,58
21,48
23,33
39,42
10,47
43,39
21,63
69,19
41,39
33,23
67,6
9,63
31,43
21,29
66,27
32,29
33,57
25,24
53,23
17,47
70,25
37,31
13,34
22,37
41,15
29,6
69,18
34,61
12,51
37,24
43,33
24,27
36,13
11,63
21,17
31,11
59,19
23,66
20,45
23,58
33,65
9,45
53,36
19,25
15,47
29,15
59,63
1,53
48,39
33,63
48,35
58,13
20,31
4,55
15,68
67,29
69,33
30,39
25,58
18,61
67,13
30,11
59,51
47,41
19,61
69,12
69,3
59,1
68,15
37,27
60,39
35,29
64,17
7,51
7,61
34,27
4,61
33,29
31,34
67,19
41,25
2,55
56,7
31,24
23,22
61,32
33,50
8,65
63,13
59,11
38,17
37,69
17,37
26,15
37,42
3,46
57,19
31,7
28,67
47,21
57,43
23,13
31,63
23,32
37,17
11,40
34,17
0,61
63,40
27,59
25,14
63,17
18,31
33,55
10,69
61,35
39,40
23,48
31,29
67,5
67,21
55,59
15,49
61,16
14,69
1,67
14,37
49,33
33,61
30,45
1,13
45,39
60,35
14,45
19,26
64,13
17,43
69,7
30,9
54,5
5,44
37,60
47,43
14,21
13,64
35,35
62,13
48,23
67,24
29,61
69,15
5,43
51,24
53,39
29,62
59,28
23,44
9,68
53,29
11,66
9,26
61,34
21,34
69,21
1,41
66,9
17,27
14,49
60,29
63,33
55,33
29,45
20,59
11,43
63,27
25,43
65,6
27,45
16,65
36,47
10,35
65,7
65,25
33,7
21,66
61,23
17,54
56,25
23,17
2,63
15,21
23,24
31,33
67,31
43,13
44,25
57,37
15,35
67,20
30,43
69,2
61,26
27,64
47,15
1,51
25,39
47,39
45,28
27,63
45,35
61,25
29,69
31,51
43,18
18,17
3,42
24,33
29,51
48,19
19,43
25,60
34,13
29,66
43,15
43,23
49,34
3,48
52,27
59,53
13,60
33,17
39,25
13,51
18,65
65,17
69,27
1,66
24,63
51,57
39,49
13,39
53,31
45,42
64,21
65,11
43,20
19,33
62,23
16,43
68,29
39,13
28,15
3,67
16,51
26,5
13,41
65,37
15,37
21,45
35,24
3,51
19,55
59,15
56,17
35,64
23,63
37,61
20,51
23,27
65,16
29,14
41,32
61,37
7,58
3,69
23,69
1,64
61,20
21,47
17,59
24,29
34,57
27,12
25,62
11,5
35,37
25,33
29,39
9,59
9,69
11,64
21,59
9,55
35,46
35,18
8,55
39,39
27,33
58,21
33,46
56,19
21,65
13,5
26,65
1,49
15,43
34,53
23,51
60,9
6,65
35,65
17,58
21,57
41,36
45,33
27,31
58,1
69,9
37,11
33,38
31,19
60,5
23,47
5,69
6,43
7,63
19,44
22,41
19,70
18,37
21,49
33,15
59,49
9,65
19,65
17,67
49,32
57,40
53,27
9,47
47,11
33,45
31,61
29,41
61,17
63,12
58,33
25,66
65,8
35,15
55,34
25,46
43,24
13,47
27,50
65,0
49,57
69,61
5,63
26,39
45,18
29,21
5,64
41,29
22,57
27,58
68,27
25,12
25,63
52,39
55,27
23,43
17,29
19,64
20,17
2,69
27,29
3,43
16,63
9,53
37,19
68,11
38,29
39,47
63,26
1,57
31,27
66,19
53,25
7,57
8,45
65,3
27,7
68,21
33,48
0,45
59,17
58,7
69,31
25,68
29,67
27,48
24,69
67,11
27,62
51,39
66,13
7,67
63,29
69,25
27,28
65,4
45,47
10,57
45,29
29,38
61,5
29,65
33,64
32,69
19,41
33,49
23,35
1,43
33,40
54,67
43,35
63,15
13,59
29,25
25,67
47,33
14,53
31,15
25,35
21,27
45,38
55,15
22,27
63,21
39,18
63,35
21,51
56,31
19,51
33,11
47,27
23,23
2,61
33,53
61,18
30,55
22,69
53,65
19,57
61,13
42,39
57,4
25,7
7,69
19,52
58,5
45,14
51,35
37,43
33,60
28,19
21,46
25,15
39,33
20,13
31,49
37,41
46,35
27,68
35,21
31,41
5,57
41,42
17,56
1,61
68,17
47,40
21,42
69,14
28,41
51,23
17,31
29,56
51,16
35,36
49,25
39,35
35,54
14,63
37,62
16,41
37,35
65,15
7,49
57,42
59,24
58,31
21,53
35,59
38,31
59,33
69,8
29,36
50,33
48,59
65,65
33,43
27,19
63,37
19,67
15,45
28,35
55,25
67,7
19,42
23,61
25,47
13,53
26,27
17,32
33,59
53,14
15,67
31,58
33,31
57,47
19,69
17,5
42,21
59,27
37,44
46,23
20,63
31,64
43,25
8,63
41,23
62,19
35,41
43,37
65,19
66,35
47,37
25,59
55,37
37,13
21,60
55,17
21,31
37,38
60,3
25,48
13,57
15,41
17,61
32,7
1,47
68,3
43,19
45,63
20,33
33,35
19,40
3,59
56,3
17,38
21,56
4,49
37,47
1,58
3,63
25,23
30,27
54,27
59,43
41,34
62,7
48,43
10,55
25,54
21,55
45,22
31,35
27,61
53,19
52,25
31,59
43,27
25,29
17,49
16,69
43,31
29,11
25,19
51,31
35,19
19,59
39,17
7,40
22,63
1,50
11,58
23,49
65,10
49,22
9,51
39,27
27,39
70,29
36,35
37,37
22,13
3,44
25,16
34,21
60,31
37,10
7,50
25,45
55,29
23,64
21,67
66,3
49,35
39,22
55,20
42,27
51,19
19,45
33,10
26,41
29,16
58,15
35,26
25,25
12,67
29,59
59,59
22,35
37,33
34,43
26,37
25,5
20,57
59,34
30,41
23,53
23,41
47,18
7,60
57,7
10,51
27,57
14,55
39,41
27,25
25,69
18,55
17,24
39,44
35,17
63,9
56,27
23,60
70,9
34,67
31,36
23,59
39,38
21,16
31,53
29,26
61,41
4,69
31,40
28,21
41,33
25,4
32,33
43,36
41,27
11,62
12,49
27,37
25,49
34,31
65,9
51,17
36,59
27,53
61,19
49,13
33,19
29,53
38,27
7,53
3,49
25,57
5,45
42,23
36,39
69,1
49,26
28,55
7,59
31,5
11,18
43,21
45,17
34,69
7,55
69,16
57,29
59,7
5,47
45,16
17,45
27,51
7,42
39,24
31,25
35,45
49,27
49,37
17,51
63,5
13,45
37,57
10,65
57,13
28,59
21,9
33,44
6,49
13,32
37,20
32,63
11,37
45,37
13,55
27,30
29,57
46,33
29,50
61,31
21,52
64,37
41,41
33,47
10,43
48,27
39,20
41,21
65,13
67,30
41,17
27,60
53,17
53,7
31,32
33,24
35,28
49,29
16,53
11,57
42,49
67,34
37,32
2,47
17,26
27,36
43,34
66,17
53,16
55,36
36,17
36,37
10,27
28,33
26,19
61,1
46,31
13,69
59,5
27,55
27,65
13,66
27,69
12,69
11,55
15,59
57,27
58,27
32,11
29,32
25,41
37,21
59,13
23,37
63,2
15,29
15,61
59,58
23,67
9,41
29,23
13,19
29,43
19,34
33,69
33,27
63,32
55,31
15,39
3,57
33,33
31,65
49,31
35,23
69,23
35,16
41,37
18,41
3,53
30,31
22,25
7,39
11,69
33,30
57,17
27,9
59,35
69,5
65,23
28,13
23,25
55,28
17,33
33,20
47,23
4,51
23,14
41,19
29,60
19,23
17,52
29,70
56,15
39,15
17,53
17,13
33,67
47,13
20,39
47,28
5,67
53,35
17,65
37,65
30,63
59,31
49,19
14,57
15,48
5,55
63,25
23,18
64,19
42,17
33,56
1,54
65,21
54,29
69,13
10,49
63,19
62,27
33,21
57,30
22,39
32,37
1,69
30,21
19,49
29,9
27,54
57,31
33,37
53,5
8,47
29,47
65,5
69,35
27,13
5,65
65,61
41,55
6,53
7,45
29,22
11,54
15,65
17,22
57,36
37,58
19,48
3,66
50,59
35,47
35,43
33,22
32,19
28,25
33,9
63,1
59,9
25,51
46,21
63,7
15,57
67,17
59,29
55,63
59,23
57,21
23,31
11,39
19,31
62,1
13,42
67,1
27,15
44,33
3,61
19,39
29,49
29,63
21,5
65,26
34,33
52,13
17,7
50,29
49,20
19,53
1,65
57,5
28,43
29,35
23,65
26,31
53,30
19,50
7,68
26,43
18,47
41,16
31,13
45,27
27,3
68,23
61,15
42,31
4,63
9,57
45,40
33,39
40,31
55,19
28,47
22,31
32,15
11,65
61,57
51,20
39,36
37,67
29,19
13,44
24,9
29,5
62,15
56,37
61,21
45,26
31,21
31,37
58,41
31,55
1,68
17,62
41,45
65,35
55,23
53,32
30,67
14,61
37,59
41,57
1,55
37,28
34,9
21,33
20,29
65,59
15,51
47,29
67,9
10,61
32,43
37,15
1,52
23,45
21,35
17,55
20,21
17,69
63,31
51,33
49,17
59,38
65,24
19,47
37,29
33,13
26,53
31,67
21,37
25,26
54,17
65,33
29,37
43,45
65,29
23,46
47,35
55,22
35,68
5,3
53,37
57,39
45,31
23,11
59,18
15,63
47,16
64,29
31,26
31,31
17,39
31,39
31,68
31,57
65,32
23,16
15,69
59,41
39,37
45,20
12,39
55,14
25,52
23,50
37,49
65,43
51,37
47,17
61,27
37,25
39,46
17,34
47,45
53,34
50,25
15,58
35,69
26,21
25,65
24,35
69,4
27,18
63,6
31,47
4,57
13,61
68,1
65,1
25,31
63,24
28,51
67,25
3,55
45,21
35,67
23,36
30,15
51,18
58,37
17,41
41,26
39,16
17,63
39,19
11,46
12,57
54,19
55,38
51,29
35,25
21,23
59,61
17,46
59,3
47,25
13,37
11,49
31,56
11,17
25,55
17,35
51,28
4,59
5,59
40,29
59,12
45,19
61,29
45,30
6,57
14,43
23,9
52,21
5,61
50,39
15,60
29,31
5,46
39,23
61,39
43,29
38,35
61,9
31,46
33,41
13,36
9,49
11,38
41,40
55,12
25,53
43,38
17,48
40,19
9,61
7,29
21,39
39,29
23,52
41,35
27,67
58,19
60,23
51,27
29,27
9,67
11,67
57,33
19,37
37,26
21,43
29,33
1,45
55,35
6,61
11,47
58,3
13,49
13,63
13,65
53,21
17,44
7,62
6,45
37,56
29,55
47,38
15,66
47,57
37,22
23,57
4,67
49,14
60,21
25,38
43,43
35,27
33,36
7,65
1,63
63,3
13,43
16,17
12,47
27,21
67,10
57,15
47,12
15,40
59,0
51,30
47,59
43,17
67,27
21,69
30,49
17,57
60,13
32,49
68,7
27,35
33,25
45,15
34,41
32,17
67,26
29,52
61,7
49,11
14,47
35,13
18,59
58,23
60,7
27,27
31,60
27,47
23,3
56,23
51,36
67,38
23,39
51,25
6,51
4,53
15,50
25,61
67,23
11,61
65,31
32,27
24,41
3,45
50,23
42,29
35,33
38,65
9,52
24,39
54,25
31,23
7,48
65,27
5,53
19,63
59,25
57,25
21,41
18,15
5,49
15,27
37,63
6,67
67,3
27,24
68,33
43,28
26,45
69,11
21,20
13,67
7,56
9,40
22,23
23,15
27,41
3,35
40,25
37,23
48,37
31,12
48,31
35,31
25,27
63,22
22,55
20,61
23,55
13,29
11,51
55,32
63,23
17,68
26,9
12,55
37,40
31,45
67,37
27,10
21,68
53,41
21,54
58,17
41,22
8,59
69,22
31,69
24,43
43,65
63,30
2,45
6,62
26,57
64,4
8,6
68,62
44,35
12,42
68,58
9,8
20,42
52,7
54,54
48,38
60,26
8,4
40,58
41,38
27,14
48,30
24,47
24,16
25,20
44,48
24,50
26,60
0,34
16,0
25,64
15,44
6,27
20,55
53,8
0,49
12,64
28,32
20,44
26,44
28,8
55,0
38,21
33,12
12,4
41,30
38,18
5,36
55,18
8,62
11,26
70,12
2,34
0,58
30,48
32,48
60,2
62,30
30,10
35,20
40,68
29,28
26,24
70,69
17,0
14,6
57,26
6,21
60,34
4,66
67,50
42,0
45,6
16,21
49,54
56,58
32,52
27,16
44,57
40,50
34,22
24,46
28,54
24,62
48,29
26,48
60,59
42,25
13,50
13,22
10,37
28,62
58,20
53,20
18,26
44,37
18,25
12,24
67,44
4,44
54,8
21,36
55,42
0,12
59,36
29,12
28,53
0,50
47,8
2,30
62,59
24,40
56,26
20,16
12,70
7,12
56,24
13,62
32,9
10,50
46,12
40,3
34,15
40,21
60,69
2,28
38,56
52,26
56,52
2,46
12,21
4,19
67,4
2,48
24,38
69,6
0,26
32,44
35,56
14,15
28,24
16,38
40,61
10,56
12,54
6,56
40,20
34,45
70,66
37,18
18,12
34,47
3,14
16,39
14,16
40,46
64,52
50,30
58,63
14,17
20,38
17,42
54,31
59,26
5,18
56,54
0,53
37,64
10,62
48,2
54,0
8,48
6,60
20,52
30,54
34,35
48,33
18,35
20,12
4,13
66,57
22,59
2,36
12,16
38,13
40,67
26,6
12,3
56,0
39,26
4,45
29,34
62,5
51,26
21,18
56,55
52,22
14,22
36,34
0,62
56,62
2,64
66,23
26,28
44,54
50,31
2,16
1,18
6,16
60,0
42,47
34,46
42,46
16,9
32,35
27,42
43,32
46,22
23,70
16,59
34,16
39,30
21,28
63,20
54,33
12,2
16,66
31,62
3,40
25,10
48,60
10,20
32,34
40,62
25,22
12,26
43,30
52,6
22,45
8,19
48,17
22,26
43,54
44,14
28,34
0,68
13,12
14,7
67,22
54,14
1,20
5,24
34,4
16,12
36,8
40,35
36,57
58,18
40,0
7,4
66,64
50,50
14,58
0,25
70,42
0,32
46,26
38,37
70,68
35,66
39,54
16,24
36,56
10,52
18,40
56,36
8,35
14,67
54,46
36,11
16,31
37,48
47,54
70,16
4,30
34,18
16,55
30,30
58,46
33,26
66,63
36,51
30,65
46,27
50,52
33,0
16,4
19,60
44,50
57,52
7,66
58,34
8,68
38,45
39,52
21,24
38,42
64,26
50,32
51,12
44,62
6,26
14,24
46,28
6,9
22,53
40,56
68,8
20,18
40,26
66,22
13,54
6,39
10,59
24,36
8,18
34,65
26,62
62,58
20,28
34,52
61,56
61,30
28,14
57,60
6,55
70,38
42,2
17,36
4,60
23,38
63,70
22,54
8,44
19,56
62,24
26,69
2,27
2,62
61,38
41,24
0,1
66,1
34,26
3,52
45,12
11,50
6,32
0,30
10,14
44,27
10,29
15,64
32,65
48,20
7,14
32,57
55,16
16,25
34,70
59,20
60,58
0,5
18,29
41,54
26,36
47,48
58,32
2,58
41,0
15,4
40,1
15,56
64,20
28,64
22,21
4,37
57,22
59,16
55,6
31,28
40,28
16,57
44,47
44,65
68,44
27,46
21,12
38,46
62,28
62,36
30,14
17,6
15,38
19,22
28,42
26,29
34,44
10,18
7,44
30,0
42,10
4,38
32,13
30,26
56,6
68,12
6,47
2,33
30,68
38,32
58,70
2,22
51,40
14,32
9,24
6,41
9,54
22,12
69,20
62,42
38,43
38,9
63,36
34,49
68,63
23,4
56,10
59,6
42,53
19,14
2,4
56,47
21,30
52,35
34,14
68,57
32,55
19,16
38,44
7,64
54,57
28,31
46,48
57,48
68,6
27,56
70,54
68,39
3,64
70,27
5,26
52,52
60,32
30,6
14,41
2,32
63,28
40,60
32,36
36,48
9,22
32,66
50,9
64,39
2,5
60,19
15,52
22,67
44,1
6,44
7,46
11,24
30,64
67,42
44,8
58,58
2,18
32,24
21,38
8,13
4,32
50,48
16,10
26,3
58,11
60,18
18,14
40,36
44,38
44,70
64,62
10,66
28,26
30,37
47,32
0,8
6,35
8,16
26,35
32,58
67,52
52,66
68,34
6,70
22,32
62,10
50,64
66,11
64,66
63,58
14,0
22,64
42,52
58,55
30,20
61,12
70,60
68,2
70,8
40,32
54,49
61,46
52,41
0,64
1,38
34,62
54,32
22,65
43,26
67,28
44,19
30,58
22,66
38,33
14,28
2,10
32,12
52,32
66,5
2,38
52,28
46,6
10,32
47,0
28,10
48,46
52,4
14,14
42,40
32,62
6,10
64,63
56,64
50,13
0,22
54,15
64,11
52,53
38,3
1,28
12,5
24,48
18,39
2,54
26,68
9,58
70,13
20,68
50,51
14,23
6,66
68,40
35,12
16,7
32,64
9,0
52,62
42,18
0,28
47,30
28,61
54,66
5,42
53,64
5,52
66,18
44,23
31,8
58,62
22,24
1,12
2,9
13,70
6,24
28,70
20,56
2,24
35,30
14,62
20,8
70,4
5,50
17,18
26,38
4,70
31,50
34,36
28,20
66,34
14,11
52,19
52,55
14,64
58,56
4,28
44,24
67,18
64,15
16,33
34,6
22,22
6,36
68,18
52,64
26,61
62,31
58,35
22,14
2,26
54,22
8,8
56,66
34,48
32,20
62,54
40,2
59,62
8,60
53,38
32,54
15,30
48,22
34,42
0,15
22,38
30,53
46,8
56,21
52,3
32,67
70,50
14,2
38,30
36,24
37,70
19,10
36,18
20,69
40,34
40,44
70,7
16,50
70,40
36,32
64,53
0,36
42,42
48,34
60,8
62,2
26,10
12,53
64,0
36,10
55,4
46,19
66,52
20,24
41,56
17,66
51,32
40,65
62,68
8,69
58,53
12,62
52,47
18,24
29,44
40,12
20,34
13,58
13,24
20,3
65,52
24,59
5,56
14,30
40,69
62,62
4,2
52,36
31,66
59,54
26,0
62,46
66,24
70,34
66,36
0,33
18,36
62,52
60,14
4,48
30,51
5,30
20,14
60,56
6,15
14,60
24,26
21,70
60,61
32,16
59,42
12,40
50,42
69,50
54,62
64,47
14,33
18,44
70,45
56,35
46,58
66,68
20,58
66,48
6,14
16,14
50,68
37,36
32,6
12,52
66,30
40,38
4,64
26,14
1,46
22,70
20,70
60,65
8,24
5,66
10,64
0,40
9,10
7,32
50,7
31,42
42,11
64,30
68,42
67,8
32,32
46,36
1,32
56,16
54,60
54,58
33,58
58,26
10,4
10,3
44,68
49,70
32,70
2,8
36,69
42,20
30,52
46,50
16,60
15,42
44,28
36,29
12,59
44,39
34,50
38,52
0,51
51,0
2,20
22,30
14,12
18,68
14,1
24,10
16,6
52,68
46,45
62,3
66,38
40,52
18,42
57,44
46,39
55,40
9,50
0,60
50,54
40,16
24,24
26,7
24,5
40,43
30,22
45,68
48,13
64,61
54,38
38,22
62,37
32,30
17,16
10,42
22,15
1,0
56,9
61,24
30,69
57,6
54,51
58,64
7,8
62,22
48,21
14,66
35,70
26,4
52,18
18,3
12,63
12,50
28,12
18,16
2,12
58,52
68,14
50,40
2,42
18,6
46,38
54,30
40,4
9,44
42,14
18,57
56,68
36,46
12,18
16,58
53,60
22,51
4,20
38,2
23,56
10,6
42,48
41,8
0,42
52,67
6,19
0,10
22,48
22,33
59,32
64,68
67,58
8,46
14,40
3,68
64,64
17,64
40,14
65,2
12,22
46,0
20,6
44,17
57,20
50,5
70,30
43,50
8,64
46,56
22,6
48,32
0,41
4,40
3,28
16,20
26,23
62,44
14,44
32,60
2,35
53,18
62,0
6,18
0,56
60,1
52,15
41,28
0,47
64,34
12,60
19,36
48,25
41,70
11,42
5,62
16,68
6,38
21,62
24,56
44,34
69,34
60,68
58,25
38,50
4,18
55,66
28,65
30,70
44,0
27,40
28,30
26,22
38,12
29,40
15,18
21,58
9,12
20,27
32,23
12,28
47,46
38,62
45,4
28,2
16,70
66,41
36,14
56,45
28,48
42,69
51,4
31,6
18,62
9,46
15,46
5,16
32,26
28,69
46,3
44,63
70,15
4,54
13,38
56,44
62,12
68,4
64,33
36,22
52,44
64,69
4,4
47,20
24,14
12,6
30,57
11,16
10,58
6,30
50,12
40,6
35,22
31,10
68,64
70,58

